id,#Study,idProject,testCase,EagerTest,MysteryGuest,ResourceOptimism,ET_ExternalValidation1,MG_ExternalValidation1,RO_ExternalValidation1
38599,sample_194,45.0_hbase,org.apache.hadoop.hbase.filter.testmultirowrangefilter.testmergeandsortwithoverlap,0.0,0.0,0.0,1.0,0.0,1.0
29759,sample_143,4.0_hdoop,org.apache.hadoop.util.testcacheableiplist.testaddwithsleepforcachetimeout,1.0,1.0,0.0,1.0,1.0,0.0
29384,sample_143,4.0_hdoop,org.apache.hadoop.io.testmapwritable.testtostring,0.0,0.0,0.0,1.0,0.0,0.0
34062,sample_157,30.0_joda-time,org.joda.time.testminutes.testnegated,0.0,0.0,0.0,1.0,0.0,0.0
46599,sample_157,39.0_yawp,io.yawp.repository.repositorytest.testsavefornotendpointobjects,0.0,0.0,0.0,0.0,0.0,0.0
17189,sample_157,21.0_incubator-dubbo,org.apache.dubbo.common.utils.stringutilstest.testexceptiontostringwithmessage,0.0,0.0,0.0,0.0,0.0,1.0
49016,sample_157,5.0_jfreechart,org.jfree.chart.labels.standardcategoryserieslabelgeneratortest.testhashcode,0.0,0.0,0.0,0.0,0.0,0.0
36864,sample_156,45.0_hbase,org.apache.hadoop.hbase.client.testattributes.testscanid,0.0,0.0,0.0,0.0,0.0,0.0
44468,sample_156,17.0_fastjson,com.alibaba.json.bvt.path.jsonpath_9.test_paths_1,0.0,0.0,0.0,0.0,0.0,0.0
33990,sample_156,30.0_joda-time,org.joda.time.testmonths.testtostring,0.0,0.0,0.0,0.0,0.0,0.0
19025,sample_156,4.0_hdoop,org.apache.hadoop.fs.testfileutil.testcomparefsnull,0.0,0.0,0.0,0.0,1.0,1.0
30810,sample_195,4.0_hdoop,org.apache.hadoop.io.retry.testretryproxy.testtryoncethenfail,0.0,0.0,0.0,0.0,0.0,0.0
49534,sample_195,5.0_jfreechart,org.jfree.chart.renderer.category.intervalbarrenderertest.testserialization,0.0,0.0,0.0,0.0,0.0,0.0
21475,sample_195,4.0_hdoop,org.apache.hadoop.security.testshellbasedidmapping.teststaticmapupdate,1.0,1.0,0.0,0.0,1.0,1.0
36345,sample_195,33.0_alien4cloud,alien4cloud.utils.version.comparableversiontest.testversionsequal,1.0,0.0,0.0,1.0,0.0,0.0
45583,sample_181,71.0_spring-ws,org.springframework.ws.transport.xmpp.support.xmppconnectionfactorybeantest.nohost,0.0,0.0,0.0,0.0,0.0,1.0
49942,sample_181,5.0_jfreechart,org.jfree.data.xy.xyseriestest.testgetminx,0.0,0.0,0.0,0.0,0.0,0.0
769,sample_167,25.0_marine-api,net.sf.marineapi.nmea.util.timetest.testparsetimewithoutdecimals,0.0,0.0,0.0,1.0,0.0,1.0
2338,sample_167,60.0_vertexium,org.vertexium.elasticsearch5.elasticsearch5searchindextest.testretrievingverticesfromelasticsearchedge,0.0,0.0,0.0,1.0,1.0,1.0
21049,sample_173,4.0_hdoop,org.apache.hadoop.hdfs.server.federation.metrics.testfederationmetrics.testnameservicestatsdatasource,1.0,0.0,0.0,0.0,1.0,1.0
4528,sample_173,18.0_admiral,com.vmware.admiral.adapter.kubernetes.service.kubernetescontainerstatemappertest.testcorrectparsememt,0.0,0.0,0.0,0.0,0.0,1.0
23856,sample_173,4.0_hdoop,org.apache.hadoop.yarn.server.nodemanager.testnmauditlogger.testsuccesslogformat,1.0,0.0,0.0,0.0,1.0,1.0
45094,sample_173,12.0_openpojo,com.openpojo.validation.affirm.abstractaffirmationtest.testfailwithnullmessage,0.0,0.0,0.0,0.0,0.0,0.0
35315,sample_172,30.0_joda-time,org.joda.time.field.testmillisdurationfield.test_getvalue_long_long,0.0,0.0,0.0,0.0,0.0,1.0
1013,sample_172,29.0_c2mon,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testsendtagfilteredtwicesamevaluesbutdiffvaluedesc,0.0,0.0,0.0,0.0,0.0,0.0
44906,sample_166,12.0_openpojo,com.openpojo.random.impl.basicrandomgeneratortest.teststring,0.0,0.0,0.0,0.0,0.0,0.0
42390,sample_166,10.0_helios,com.spotify.helios.cli.command.deploymentgroupinspectcommandtest.testdeploymentgroupinspectcommandjson,0.0,0.0,0.0,1.0,1.0,1.0
23054,sample_158,4.0_hdoop,org.apache.hadoop.yarn.api.testresourcepbimpl.testgetmemory,0.0,0.0,0.0,1.0,1.0,0.0
2416,sample_158,60.0_vertexium,org.vertexium.edgebuilderbasetest.testhaschangesalteredgelabel,0.0,0.0,0.0,1.0,0.0,0.0
3467,sample_158,18.0_admiral,com.vmware.admiral.log.eventlogservicetest.testgetsingleeventlog,0.0,1.0,1.0,0.0,1.0,1.0
10081,sample_158,1.0_struts,org.apache.struts2.embeddedjspresulttest.testsimple,0.0,1.0,0.0,0.0,1.0,0.0
7610,sample_170,27.0_querydsl,com.querydsl.sql.sqlcloselistenertest.iterate,1.0,1.0,0.0,1.0,1.0,0.0
43716,sample_170,17.0_fastjson,com.alibaba.json.bvt.issue_1600.issue1644.test_for_issue,0.0,0.0,0.0,0.0,0.0,0.0
24285,sample_170,4.0_hdoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation.testlogaggregationservice.testlogaggregationabsentcontainer,1.0,0.0,0.0,1.0,0.0,0.0
48915,sample_170,5.0_jfreechart,org.jfree.chart.annotations.xyshapeannotationtest.testequals,1.0,0.0,0.0,1.0,0.0,0.0
23230,sample_164,4.0_hdoop,org.apache.hadoop.yarn.util.resource.testresourcecalculator.testcomparedominantwithonlymandatory,0.0,0.0,0.0,0.0,0.0,0.0
14218,sample_164,11.0_wikidata-toolkit,org.wikidata.wdtk.datamodel.implementation.itemdocumentimpltest.equalitybasedoncontent,1.0,0.0,0.0,1.0,0.0,0.0
44427,sample_164,17.0_fastjson,com.alibaba.json.bvt.path.jsonpath_field_access_filter_like.test_list_like_contains,1.0,0.0,0.0,1.0,0.0,0.0
18027,sample_164,58.0_esper,com.espertech.esper.runtime.internal.filtersvcimpl.testeventtypeindex.testmatch,0.0,0.0,0.0,0.0,0.0,0.0
6050,sample_165,49.0_dropwizard,io.dropwizard.jetty.httpsconnectorfactorytest.testbuild,1.0,1.0,0.0,1.0,1.0,0.0
12859,sample_165,15.0_wro4j,ro.isdc.wro.manager.factory.testdefaultwromanagerfactory.shouldusevalidmodelisprovidedwhenusingconfigurablewromanagerfactory,0.0,0.0,0.0,0.0,0.0,0.0
23586,sample_165,4.0_hdoop,org.apache.hadoop.yarn.service.utils.testserviceapiutil.testexternalcomponent,1.0,0.0,0.0,1.0,0.0,0.0
7719,sample_165,27.0_querydsl,com.querydsl.sql.updatebase.update_with_subquery_notexists,0.0,1.0,0.0,0.0,1.0,0.0
39768,sample_171,45.0_hbase,org.apache.hadoop.hbase.security.access.testcoprocessorwhitelistmasterobserver.testdifferentfilesystemnonwhitelisted,0.0,0.0,0.0,0.0,0.0,0.0
45705,sample_171,71.0_spring-ws,org.springframework.ws.wsdl.wsdl11.provider.suffixbasedmessagesprovidertest.testaddmessages,1.0,1.0,0.0,1.0,1.0,0.0
32403,sample_171,4.0_hdoop,org.apache.hadoop.fs.azure.testbloboperationdescriptor.testappendblockoperations,0.0,0.0,0.0,0.0,0.0,0.0
42873,sample_171,17.0_fastjson,com.alibaba.fastjson.jsonpathtest.eq1,1.0,0.0,0.0,1.0,0.0,0.0
1208,sample_175,29.0_c2mon,cern.c2mon.shared.common.type.typeconvertertest.testexceptiontodoublecastexception,0.0,0.0,0.0,0.0,0.0,0.0
20421,sample_175,4.0_hdoop,org.apache.hadoop.hdfs.server.datanode.testdirectoryscanner.testretainblockonpersistentstorage,0.0,1.0,1.0,0.0,1.0,1.0
46275,sample_161,71.0_spring-ws,org.springframework.ws.soap.security.xwss.callback.springdigestpasswordvalidationcallbackhandlertest.testcleanup,0.0,0.0,0.0,0.0,0.0,0.0
43984,sample_161,17.0_fastjson,com.alibaba.json.bvt.util.ryufloattest.test_0,1.0,0.0,0.0,1.0,0.0,0.0
773,sample_161,25.0_marine-api,net.sf.marineapi.nmea.util.timetest.testsetinvalidseconds,0.0,0.0,0.0,0.0,0.0,0.0
1881,sample_148,47.0_rxjava2-extras,com.github.davidmoten.rx2.retrywhentest.testretrywhenspecificexceptionfailsbecauseisnotinstanceof,1.0,0.0,0.0,1.0,0.0,0.0
31728,sample_148,4.0_hdoop,org.apache.hadoop.ozone.container.keyvalue.testkeyvalueblockiterator.testkeyvalueblockiteratorwithonlydeletedblocks,0.0,1.0,1.0,0.0,1.0,1.0
27030,sample_160,4.0_hdoop,org.apache.hadoop.registry.operations.testregistryoperations.teststatrootpath,0.0,1.0,0.0,0.0,1.0,0.0
14772,sample_160,41.0_elastic-job-lite,io.elasticjob.lite.context.taskcontexttest.assertgetexecutorid,0.0,0.0,0.0,0.0,0.0,0.0
31038,sample_174,4.0_hdoop,org.apache.hadoop.service.testcompositeservice.testservicestartup,1.0,0.0,0.0,1.0,0.0,1.0
41006,sample_174,45.0_hbase,org.apache.hadoop.hbase.quotas.policies.testnoinsertsviolationpolicyenforcement.testcheckappend,0.0,0.0,0.0,0.0,0.0,0.0
40073,sample_189,45.0_hbase,org.apache.hadoop.hbase.quotas.testfilesystemutilizationchore.testnoonlineregions,1.0,0.0,0.0,0.0,0.0,0.0
29640,sample_189,4.0_hdoop,org.apache.hadoop.util.testfilebasediplist.testsubnetsandips,0.0,0.0,0.0,0.0,0.0,0.0
25417,sample_162,4.0_hdoop,org.apache.hadoop.yarn.server.resourcemanager.testresourcetrackerservice.testsetrmidentifierinregistration,0.0,0.0,0.0,0.0,0.0,0.0
29777,sample_162,4.0_hdoop,org.apache.hadoop.util.testdiskchecker.testmkdirs_direxists_badumask,0.0,0.0,0.0,0.0,0.0,0.0
29633,sample_163,4.0_hdoop,org.apache.hadoop.util.testrunjar.testbigjar,1.0,1.0,1.0,1.0,1.0,1.0
30513,sample_163,4.0_hdoop,org.apache.hadoop.ha.testshellcommandfencer.testbasicsuccessfailure,0.0,0.0,0.0,0.0,0.0,0.0
38217,sample_163,45.0_hbase,org.apache.hadoop.hbase.util.testfstabledescriptors.testtabledescriptors,1.0,1.0,0.0,1.0,1.0,0.0
13241,sample_163,15.0_wro4j,ro.isdc.wro.model.resource.processor.testlesscssimportpreprocessor.shouldsupportcorrectresourcetypes,0.0,0.0,0.0,0.0,0.0,0.0
8424,sample_188,27.0_querydsl,com.querydsl.lucene4.lucenequerytest.list_sorted_ascending_by_year_offset_2,0.0,0.0,0.0,0.0,0.0,0.0
34704,sample_188,30.0_joda-time,org.joda.time.convert.testnullconverter.testtostring,0.0,0.0,0.0,0.0,0.0,0.0
4593,sample_138,18.0_admiral,com.vmware.admiral.adapter.pks.service.pksclusterconfigservicetest.testaddpksclusterfail,0.0,0.0,0.0,0.0,0.0,0.0
7433,sample_139,27.0_querydsl,com.querydsl.jpa.hibernatebase.with_comment,0.0,0.0,0.0,0.0,0.0,0.0
9697,sample_125,27.0_querydsl,com.querydsl.lucene5.luceneserializertest.goe_numeric_integer_equal,0.0,0.0,0.0,0.0,0.0,0.0
24041,sample_92,4.0_hdoop,org.apache.hadoop.yarn.server.nodemanager.recovery.testnmleveldbstatestoreservice.testremovelocalizedresource,1.0,0.0,0.0,1.0,0.0,0.0
45513,sample_92,12.0_openpojo,com.openpojo.business.identity.impl.identityfactorytest.whennoidentityhandlerfoundshouldthrowexception,0.0,0.0,0.0,0.0,0.0,0.0
22674,sample_131,4.0_hdoop,org.apache.hadoop.hdfs.server.namenode.snapshot.testsnapshot.testofflineimageviewer,0.0,1.0,1.0,0.0,0.0,1.0
23320,sample_131,4.0_hdoop,org.apache.hadoop.yarn.client.api.impl.testnmclient.testnmclient,0.0,0.0,0.0,0.0,0.0,0.0
36153,sample_131,76.0_achilles,info.archinnov.achilles.internals.parser.fieldparsertest.should_fail_parsing_non_frozen_nested_udt,1.0,0.0,0.0,1.0,0.0,0.0
544,sample_86,70.0_jhipster-registry,io.github.jhipster.registry.web.rest.vm.uservmtest.getlogintest,0.0,0.0,0.0,0.0,0.0,0.0
9396,sample_86,27.0_querydsl,com.querydsl.core.support.querymixintest.leftjoin,0.0,0.0,0.0,0.0,0.0,0.0
14164,sample_124,11.0_wikidata-toolkit,org.wikidata.wdtk.datamodel.implementation.quantityvalueimpltest.gettersworking,0.0,0.0,0.0,0.0,0.0,0.0
1144,sample_126,29.0_c2mon,cern.c2mon.shared.common.datatag.address.impl.datatagaddresstest.parsebasichardwareaddresstoxml,0.0,0.0,0.0,0.0,0.0,0.0
2899,sample_127,18.0_admiral,com.vmware.admiral.closures.closuresnodejsit.executejsextsourceaszipnopackagejsonentrypointtest,1.0,0.0,0.0,1.0,0.0,0.0
3423,sample_84,18.0_admiral,com.vmware.admiral.common.util.deferredutilstest.testwrap,0.0,0.0,0.0,1.0,0.0,0.0
24951,sample_84,4.0_hdoop,org.apache.hadoop.yarn.server.scheduler.testopportunisticcontainerallocator.testnodelocalallocationsameschedkey,1.0,0.0,0.0,1.0,0.0,0.0
15865,sample_80,72.0_java-websocket,org.java_websocket.autobahn.autobahnserverresults.test3_4,1.0,1.0,0.0,1.0,1.0,0.0
40997,sample_80,45.0_hbase,org.apache.hadoop.hbase.quotas.policies.testnowritescompactionsviolationpolicyenforcement.testcheckdelete,0.0,0.0,0.0,0.0,0.0,0.0
26268,sample_137,4.0_hdoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairschedulerconfiguration.testcpupercentagememoryabsolute,0.0,0.0,0.0,0.0,0.0,0.0
5509,sample_122,18.0_admiral,com.vmware.admiral.upgrade.transformation.compositecomponentstransformationservicetest.testthereshouldnotbeduplicatedtenantlinks,0.0,1.0,1.0,0.0,1.0,1.0
9200,sample_122,27.0_querydsl,com.querydsl.core.types.qtupletest.nestedprojection_newinstance2,0.0,0.0,0.0,0.0,0.0,0.0
37539,sample_136,45.0_hbase,org.apache.hadoop.hbase.http.jmx.testjmxjsonservlet.assertrefind,0.0,0.0,0.0,0.0,0.0,0.0
23715,sample_32,4.0_hdoop,org.apache.hadoop.yarn.server.timeline.testleveldbtimelinestore.testdeleteentities,0.0,0.0,0.0,0.0,1.0,0.0
6303,sample_179,49.0_dropwizard,io.dropwizard.client.httpclientbuildertest.usesproxy,0.0,0.0,0.0,0.0,0.0,0.0
2268,sample_168,47.0_rxjava2-extras,com.github.davidmoten.rx2.internal.flowable.flowablerepeatingtransformtest.testcompletesfirstlevel,0.0,0.0,0.0,0.0,0.0,0.0
22410,sample_168,4.0_hdoop,org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.testfsdatasetimpl.testloadingdfsusedforvolumes,0.0,0.0,0.0,0.0,0.0,1.0
19994,sample_167,4.0_hdoop,org.apache.hadoop.hdfs.util.testxmlutils.testinvalidsequence,0.0,0.0,0.0,0.0,0.0,0.0
51510,sample_167,36.0_vertx-completable-future,me.escoffier.vertx.completablefuture.vertxcompletablefuturetest.testaccepteither,0.0,0.0,0.0,0.0,0.0,0.0
25048,sample_100,4.0_hdoop,org.apache.hadoop.yarn.server.applicationhistoryservice.testapplicationhistorymanagerontimelinestore.testgetapplicationreportwithnotattempt,1.0,0.0,0.0,1.0,0.0,0.0
